iso_3_code,countryname,who_region,year,vaccinecode,vaccine_description,schedulerounds,targetpop,targetpop_description,geoarea,ageadministered,sourcecomment
PRY,Paraguay,AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,TRAVELLERS,Travellers,NATIONAL,+M1,"Trabajadores de la salud, adolescentes con conductas de riesgo, homosexuales o bisexuales con más de una pareja, adictos a drogas endovenosas, heterosexuales con más de una pareja o antecedentes de enfermedades de transmisión sexual, convivientes y contactos sexuales con portadores del virus de hepatitis b o personas con infección aguda, hemodializados y pacientes con insuficiencia renal, personal y pacientes de instituciones con discapacitados mentales, pacientes que deben recibir transfusiones frecuentes, pacientes HIV, hepatopatías crónicas de otra etiología diferente de hepatits b, pacientes en lista para transplante de órganos, prisioneros o personal de cárceles, viajeros a países de alta endemicidad y pacientes que reciben factores de coagulación en forma periódica."
PRY,Paraguay,AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,TRAVELLERS,Travellers,NATIONAL,+M6,"Trabajadores de la salud, adolescentes con conductas de riesgo, homosexuales o bisexuales con más de una pareja, adictos a drogas endovenosas, heterosexuales con más de una pareja o antecedentes de enfermedades de transmisión sexual, convivientes y contactos sexuales con portadores del virus de hepatitis b o personas con infección aguda, hemodializados y pacientes con insuficiencia renal, personal y pacientes de instituciones con discapacitados mentales, pacientes que deben recibir transfusiones frecuentes, pacientes HIV, hepatopatías crónicas de otra etiología diferente de hepatits b, pacientes en lista para transplante de órganos, prisioneros o personal de cárceles, viajeros a países de alta endemicidad y pacientes que reciben factores de coagulación en forma periódica."
PRY,Paraguay,AMRO,2023,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,TRAVELLERS,General/routine,NATIONAL,B,"Trabajadores de la salud, adolescentes con conductas de riesgo, homosexuales o bisexuales con más de una pareja, adictos a drogas endovenosas, heterosexuales con más de una pareja o antecedentes de enfermedades de transmisión sexual, convivientes y contactos sexuales con portadores del virus de hepatitis b o personas con infección aguda, hemodializados y pacientes con insuficiencia renal, personal y pacientes de instituciones con discapacitados mentales, pacientes que deben recibir transfusiones frecuentes, pacientes HIV, hepatopatías crónicas de otra etiología diferente de hepatits b, pacientes en lista para transplante de órganos, prisioneros o personal de cárceles, viajeros a países de alta endemicidad y pacientes que reciben factores de coagulación en forma periódica."
PRY,Paraguay,AMRO,2023,HIB,Hib (Haemophilus influenzae type B) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,"a) niños menores de 5 años que requieran realizarse una esplenoctomía programada con esquema primario completo y dosis de refuerzo, podrán beneficiarse con una dosis adicional de vacuna conjugada contra Hib administrada 7-10 días antes del procedimiento, b) infección por VIH, c) deficít de inmunoglobulina subclase 2 (IgG2), d) oncológicos, e) trasplantados con precursores hematopoyéticos y f) trasplante de órgano sólido g) niños entre 12 - 59 meses con afección subyacente que no fueron inmunizados o sólo hayan recibido una única dosis antes de los 12 meses de edad, deben recibir dos dosis de vacuna anti - haemophilus influenzae b (con intervalos de 2 meses entre dosis) y en caso de haber recibido dos dosis antes de los 12 meses de vida se recomienda administrar una dosis adicional."
PRY,Paraguay,AMRO,2023,HIB,Hib (Haemophilus influenzae type B) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M2,"a) niños menores de 5 años que requieran realizarse una esplenoctomía programada con esquema primario completo y dosis de refuerzo, podrán beneficiarse con una dosis adicional de vacuna conjugada contra Hib administrada 7-10 días antes del procedimiento, b) infección por VIH, c) deficít de inmunoglobulina subclase 2 (IgG2), d) oncológicos, e) trasplantados con precursores hematopoyéticos y f) trasplante de órgano sólido g) niños entre 12 - 59 meses con afección subyacente que no fueron inmunizados o sólo hayan recibido una única dosis antes de los 12 meses de edad, deben recibir dos dosis de vacuna anti - haemophilus influenzae b (con intervalos de 2 meses entre dosis) y en caso de haber recibido dos dosis antes de los 12 meses de vida se recomienda administrar una dosis adicional."
PRY,Paraguay,AMRO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y9-Y14,Niñas de 9 a 14 años de edad.
PRY,Paraguay,AMRO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2.0,FEMALE,HPV for females only,NATIONAL,+M6,Niñas de 9 a 14 años de edad.
PRY,Paraguay,AMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y18,and older persons >=60 years
PRY,Paraguay,AMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,>Y18,Health and care workers
PRY,Paraguay,AMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,>Y18,Pregnant women
PRY,Paraguay,AMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,>Y18,"Residents living in long-term care facilities, other groups"
PRY,Paraguay,AMRO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,General/routine,NATIONAL,M6-M35,"Residents living in long-term care facilities, other groups"
PRY,Paraguay,AMRO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,2.0,RISKGROUPS,General/routine,NATIONAL,>=Y3,"Residents living in long-term care facilities, other groups"
PRY,Paraguay,AMRO,2023,IPV,IPV (Inactivated polio vaccine),5.0,RISKGROUPS,General/routine,NATIONAL,Y4,"Residents living in long-term care facilities, other groups"
PRY,Paraguay,AMRO,2023,IPV,IPV (Inactivated polio vaccine),1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,"Adicionalmente se administra a grupos de alto riesgo, pacientes con inmunocompromiso. Las personas inmunodeprimidas, por las mismas características de la inmunodefensa, no deben recibir vacunas compuestos por agentes vivos atenuados. De tal manera a que una de las indicaciones es recibir vacunas inactivadas como es el caso de la vacuna frente al Polio Virus Antipoliomielitica Inactivada (IPV). Indicada además en Pacientes que padecen alguna inmunodeficiencia primaria o secundaria, al igual que sus contactos cercanos, por el riesgo de parálisis asociada a la vacuna OPV. Mayores de 18 años que requieren completar esquemas o reforzarlos ante situaciones de riesgo (viajeros, epidemias)."
PRY,Paraguay,AMRO,2023,IPV,IPV (Inactivated polio vaccine),1.0,TRAVELLERS,Travellers,NATIONAL,1st contact,"Adicionalmente se administra a grupos de alto riesgo, pacientes con inmunocompromiso. Las personas inmunodeprimidas, por las mismas características de la inmunodefensa, no deben recibir vacunas compuestos por agentes vivos atenuados. De tal manera a que una de las indicaciones es recibir vacunas inactivadas como es el caso de la vacuna frente al Polio Virus Antipoliomielitica Inactivada (IPV). Indicada además en Pacientes que padecen alguna inmunodeficiencia primaria o secundaria, al igual que sus contactos cercanos, por el riesgo de parálisis asociada a la vacuna OPV. Mayores de 18 años que requieren completar esquemas o reforzarlos ante situaciones de riesgo (viajeros, epidemias)."
PRY,Paraguay,AMRO,2023,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,HW,Health workers,NATIONAL,1st contact,"En situaciones y poblaciones especiales. a) Personas de 2 a 55 años con asplenia anatómica o funcional, o déficit de factores terminales del complemento, deben recibir 1 dosis y un refuerzo cada 5 años. b) Personal de salud o trabajadores de laboratorio de microbiología que manipulan o procesan cultivos bacteriológicos con potencial exposición a Neisseria meningitidis: una sola dosis con revacunación cada 5 años mientras se mantenga la exposición. c) Niños con infección por VIH."
PRY,Paraguay,AMRO,2023,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+Y5,"En situaciones y poblaciones especiales. a) Personas de 2 a 55 años con asplenia anatómica o funcional, o déficit de factores terminales del complemento, deben recibir 1 dosis y un refuerzo cada 5 años. b) Personal de salud o trabajadores de laboratorio de microbiología que manipulan o procesan cultivos bacteriológicos con potencial exposición a Neisseria meningitidis: una sola dosis con revacunación cada 5 años mientras se mantenga la exposición. c) Niños con infección por VIH."
PRY,Paraguay,AMRO,2023,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,"En situaciones y poblaciones especiales. a) Personas de 2 a 55 años con asplenia anatómica o funcional, o déficit de factores terminales del complemento, deben recibir 1 dosis y un refuerzo cada 5 años. b) Personal de salud o trabajadores de laboratorio de microbiología que manipulan o procesan cultivos bacteriológicos con potencial exposición a Neisseria meningitidis: una sola dosis con revacunación cada 5 años mientras se mantenga la exposición. c) Niños con infección por VIH."
PRY,Paraguay,AMRO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,RISKGROUPS,General/routine,NATIONAL,M12,"En situaciones y poblaciones especiales. a) Personas de 2 a 55 años con asplenia anatómica o funcional, o déficit de factores terminales del complemento, deben recibir 1 dosis y un refuerzo cada 5 años. b) Personal de salud o trabajadores de laboratorio de microbiología que manipulan o procesan cultivos bacteriológicos con potencial exposición a Neisseria meningitidis: una sola dosis con revacunación cada 5 años mientras se mantenga la exposición. c) Niños con infección por VIH."
PRY,Paraguay,AMRO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,RISKGROUPS,General/routine,NATIONAL,M18,"En situaciones y poblaciones especiales. a) Personas de 2 a 55 años con asplenia anatómica o funcional, o déficit de factores terminales del complemento, deben recibir 1 dosis y un refuerzo cada 5 años. b) Personal de salud o trabajadores de laboratorio de microbiología que manipulan o procesan cultivos bacteriológicos con potencial exposición a Neisseria meningitidis: una sola dosis con revacunación cada 5 años mientras se mantenga la exposición. c) Niños con infección por VIH."
PRY,Paraguay,AMRO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,RISKGROUPS,Risk group(s),NATIONAL,+M1,"Para la inmunización activa contra el sarampión y rubéola en bebés, niños, adolescentes y adultos jóvenes en riesgo. A partir de los 11 años de edad podrá ser administrada la vacuna triple viral en aquellas personas que no cuenten con antecedente de vacunación previa con 2 dosis de SPR, debido a que la vacuna Triple viral forma parte del esquema de vacunación nacional en edades de 12 y 18 meses."
PRY,Paraguay,AMRO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,"Para la inmunización activa contra el sarampión y rubéola en bebés, niños, adolescentes y adultos jóvenes en riesgo. A partir de los 11 años de edad podrá ser administrada la vacuna triple viral en aquellas personas que no cuenten con antecedente de vacunación previa con 2 dosis de SPR, debido a que la vacuna Triple viral forma parte del esquema de vacunación nacional en edades de 12 y 18 meses."
PRY,Paraguay,AMRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,RISKGROUPS,General/routine,NATIONAL,M2,"Para la inmunización activa contra el sarampión y rubéola en bebés, niños, adolescentes y adultos jóvenes en riesgo. A partir de los 11 años de edad podrá ser administrada la vacuna triple viral en aquellas personas que no cuenten con antecedente de vacunación previa con 2 dosis de SPR, debido a que la vacuna Triple viral forma parte del esquema de vacunación nacional en edades de 12 y 18 meses."
PRY,Paraguay,AMRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,RISKGROUPS,General/routine,NATIONAL,M4,"Para la inmunización activa contra el sarampión y rubéola en bebés, niños, adolescentes y adultos jóvenes en riesgo. A partir de los 11 años de edad podrá ser administrada la vacuna triple viral en aquellas personas que no cuenten con antecedente de vacunación previa con 2 dosis de SPR, debido a que la vacuna Triple viral forma parte del esquema de vacunación nacional en edades de 12 y 18 meses."
PRY,Paraguay,AMRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,RISKGROUPS,General/routine,NATIONAL,Y1,"Para la inmunización activa contra el sarampión y rubéola en bebés, niños, adolescentes y adultos jóvenes en riesgo. A partir de los 11 años de edad podrá ser administrada la vacuna triple viral en aquellas personas que no cuenten con antecedente de vacunación previa con 2 dosis de SPR, debido a que la vacuna Triple viral forma parte del esquema de vacunación nacional en edades de 12 y 18 meses."
PRY,Paraguay,AMRO,2023,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,ADULTS,Adults,NATIONAL,>=Y60,"La vacuna neumococica polisacarida 23 valente se administra a toda persona de igual o mayor edad a 60 años, adicionalmente a personas de alto riesgo de padecer enfermedad invasiva por Streptococcus pneumoniae. La vacuna 23 valente está indicada para los niños a partir de los dos años de edad y en adultos que integran los grupos de alto riesgo de padecer enfermedad invasiva por Streptococcus pneumoniae, dictados a continuación: anemia drepanocítica, cardiopatia congénita, enfermedades pulmonares crónicas, diabetes mellitus, hepatopatía crónica, fistula de LCR, asplenia funcional o anatómica, implante coclear, 60 años o mayor, infección por VIH, leucemias, neoplasias, falla renal crónica, sindrome nefrótico, tabaquismo."
PRY,Paraguay,AMRO,2023,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,>=Y60,"La vacuna neumococica polisacarida 23 valente se administra a toda persona de igual o mayor edad a 60 años, adicionalmente a personas de alto riesgo de padecer enfermedad invasiva por Streptococcus pneumoniae. La vacuna 23 valente está indicada para los niños a partir de los dos años de edad y en adultos que integran los grupos de alto riesgo de padecer enfermedad invasiva por Streptococcus pneumoniae, dictados a continuación: anemia drepanocítica, cardiopatia congénita, enfermedades pulmonares crónicas, diabetes mellitus, hepatopatía crónica, fistula de LCR, asplenia funcional o anatómica, implante coclear, 60 años o mayor, infección por VIH, leucemias, neoplasias, falla renal crónica, sindrome nefrótico, tabaquismo."
PRY,Paraguay,AMRO,2023,RABIES,Rabies vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+Y1,"Pre exposición: constituye un grupo de personas que no fueron mordidos por ningún tipo de animal, pero debido al tipo de exposición se considera de alto riesgo: Veterinarios, Biólogos, Laboratoristas, Personal de Zoológico, Personas que viajan a países endémicos de rabia. Consiste en la aplicación de 2 (dos) dosis primarias no mas a 2,5UI por dosis, la 1ra(día 0) y 2da(7 días) y un refuerzo al año. Post Exposición: En función de la gravedad del contacto con el animal presuntamente rabioso 1ra dosis en día ""0"", 2da dosis en día ""3"", 3ra dosis en día ""7"" y 4ta dosis en día ""14"". Se administran a quienes han mantenido contacto con mordeduras o arañazos transdermicos (uno o más), lamedura en piel lesionada; contaminación de mucosas con saliva por lamedura; contacto con murciélagos, animales silvestres. Se administra la inmunoglobulina en un máximo de 7 (siete) días posterior al inicio del tratamiento coincidentemente con la tercera dosis de la vacuna antirrábica de uso humano."
PRY,Paraguay,AMRO,2023,RABIES,Rabies vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,"Pre exposición: constituye un grupo de personas que no fueron mordidos por ningún tipo de animal, pero debido al tipo de exposición se considera de alto riesgo: Veterinarios, Biólogos, Laboratoristas, Personal de Zoológico, Personas que viajan a países endémicos de rabia. Consiste en la aplicación de 2 (dos) dosis primarias no mas a 2,5UI por dosis, la 1ra(día 0) y 2da(7 días) y un refuerzo al año. Post Exposición: En función de la gravedad del contacto con el animal presuntamente rabioso 1ra dosis en día ""0"", 2da dosis en día ""3"", 3ra dosis en día ""7"" y 4ta dosis en día ""14"". Se administran a quienes han mantenido contacto con mordeduras o arañazos transdermicos (uno o más), lamedura en piel lesionada; contaminación de mucosas con saliva por lamedura; contacto con murciélagos, animales silvestres. Se administra la inmunoglobulina en un máximo de 7 (siete) días posterior al inicio del tratamiento coincidentemente con la tercera dosis de la vacuna antirrábica de uso humano."
PRY,Paraguay,AMRO,2023,RABIES,Rabies vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+D7,"Pre exposición: constituye un grupo de personas que no fueron mordidos por ningún tipo de animal, pero debido al tipo de exposición se considera de alto riesgo: Veterinarios, Biólogos, Laboratoristas, Personal de Zoológico, Personas que viajan a países endémicos de rabia. Consiste en la aplicación de 2 (dos) dosis primarias no mas a 2,5UI por dosis, la 1ra(día 0) y 2da(7 días) y un refuerzo al año. Post Exposición: En función de la gravedad del contacto con el animal presuntamente rabioso 1ra dosis en día ""0"", 2da dosis en día ""3"", 3ra dosis en día ""7"" y 4ta dosis en día ""14"". Se administran a quienes han mantenido contacto con mordeduras o arañazos transdermicos (uno o más), lamedura en piel lesionada; contaminación de mucosas con saliva por lamedura; contacto con murciélagos, animales silvestres. Se administra la inmunoglobulina en un máximo de 7 (siete) días posterior al inicio del tratamiento coincidentemente con la tercera dosis de la vacuna antirrábica de uso humano."
PRY,Paraguay,AMRO,2023,RABIES,Rabies vaccine,2.0,TRAVELLERS,Travellers,NATIONAL,+D7,"Pre exposición: constituye un grupo de personas que no fueron mordidos por ningún tipo de animal, pero debido al tipo de exposición se considera de alto riesgo: Veterinarios, Biólogos, Laboratoristas, Personal de Zoológico, Personas que viajan a países endémicos de rabia. Consiste en la aplicación de 2 (dos) dosis primarias no mas a 2,5UI por dosis, la 1ra(día 0) y 2da(7 días) y un refuerzo al año. Post Exposición: En función de la gravedad del contacto con el animal presuntamente rabioso 1ra dosis en día ""0"", 2da dosis en día ""3"", 3ra dosis en día ""7"" y 4ta dosis en día ""14"". Se administran a quienes han mantenido contacto con mordeduras o arañazos transdermicos (uno o más), lamedura en piel lesionada; contaminación de mucosas con saliva por lamedura; contacto con murciélagos, animales silvestres. Se administra la inmunoglobulina en un máximo de 7 (siete) días posterior al inicio del tratamiento coincidentemente con la tercera dosis de la vacuna antirrábica de uso humano."
PRY,Paraguay,AMRO,2023,RABIES,Rabies vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,1st contact,"Pre exposición: constituye un grupo de personas que no fueron mordidos por ningún tipo de animal, pero debido al tipo de exposición se considera de alto riesgo: Veterinarios, Biólogos, Laboratoristas, Personal de Zoológico, Personas que viajan a países endémicos de rabia. Consiste en la aplicación de 2 (dos) dosis primarias no mas a 2,5UI por dosis, la 1ra(día 0) y 2da(7 días) y un refuerzo al año. Post Exposición: En función de la gravedad del contacto con el animal presuntamente rabioso 1ra dosis en día ""0"", 2da dosis en día ""3"", 3ra dosis en día ""7"" y 4ta dosis en día ""14"". Se administran a quienes han mantenido contacto con mordeduras o arañazos transdermicos (uno o más), lamedura en piel lesionada; contaminación de mucosas con saliva por lamedura; contacto con murciélagos, animales silvestres. Se administra la inmunoglobulina en un máximo de 7 (siete) días posterior al inicio del tratamiento coincidentemente con la tercera dosis de la vacuna antirrábica de uso humano."
PRY,Paraguay,AMRO,2023,RABIES,Rabies vaccine,3.0,TRAVELLERS,Travellers,NATIONAL,+Y1,"Pre exposición: constituye un grupo de personas que no fueron mordidos por ningún tipo de animal, pero debido al tipo de exposición se considera de alto riesgo: Veterinarios, Biólogos, Laboratoristas, Personal de Zoológico, Personas que viajan a países endémicos de rabia. Consiste en la aplicación de 2 (dos) dosis primarias no mas a 2,5UI por dosis, la 1ra(día 0) y 2da(7 días) y un refuerzo al año. Post Exposición: En función de la gravedad del contacto con el animal presuntamente rabioso 1ra dosis en día ""0"", 2da dosis en día ""3"", 3ra dosis en día ""7"" y 4ta dosis en día ""14"". Se administran a quienes han mantenido contacto con mordeduras o arañazos transdermicos (uno o más), lamedura en piel lesionada; contaminación de mucosas con saliva por lamedura; contacto con murciélagos, animales silvestres. Se administra la inmunoglobulina en un máximo de 7 (siete) días posterior al inicio del tratamiento coincidentemente con la tercera dosis de la vacuna antirrábica de uso humano."
PRY,Paraguay,AMRO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,1.0,TRAVELLERS,General/routine,NATIONAL,M2,"Pre exposición: constituye un grupo de personas que no fueron mordidos por ningún tipo de animal, pero debido al tipo de exposición se considera de alto riesgo: Veterinarios, Biólogos, Laboratoristas, Personal de Zoológico, Personas que viajan a países endémicos de rabia. Consiste en la aplicación de 2 (dos) dosis primarias no mas a 2,5UI por dosis, la 1ra(día 0) y 2da(7 días) y un refuerzo al año. Post Exposición: En función de la gravedad del contacto con el animal presuntamente rabioso 1ra dosis en día ""0"", 2da dosis en día ""3"", 3ra dosis en día ""7"" y 4ta dosis en día ""14"". Se administran a quienes han mantenido contacto con mordeduras o arañazos transdermicos (uno o más), lamedura en piel lesionada; contaminación de mucosas con saliva por lamedura; contacto con murciélagos, animales silvestres. Se administra la inmunoglobulina en un máximo de 7 (siete) días posterior al inicio del tratamiento coincidentemente con la tercera dosis de la vacuna antirrábica de uso humano."
PRY,Paraguay,AMRO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,2.0,TRAVELLERS,General/routine,NATIONAL,M4,"Pre exposición: constituye un grupo de personas que no fueron mordidos por ningún tipo de animal, pero debido al tipo de exposición se considera de alto riesgo: Veterinarios, Biólogos, Laboratoristas, Personal de Zoológico, Personas que viajan a países endémicos de rabia. Consiste en la aplicación de 2 (dos) dosis primarias no mas a 2,5UI por dosis, la 1ra(día 0) y 2da(7 días) y un refuerzo al año. Post Exposición: En función de la gravedad del contacto con el animal presuntamente rabioso 1ra dosis en día ""0"", 2da dosis en día ""3"", 3ra dosis en día ""7"" y 4ta dosis en día ""14"". Se administran a quienes han mantenido contacto con mordeduras o arañazos transdermicos (uno o más), lamedura en piel lesionada; contaminación de mucosas con saliva por lamedura; contacto con murciélagos, animales silvestres. Se administra la inmunoglobulina en un máximo de 7 (siete) días posterior al inicio del tratamiento coincidentemente con la tercera dosis de la vacuna antirrábica de uso humano."
PRY,Paraguay,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,CATCHUP_A,Catch-up adults,NATIONAL,+Y1,Se administra como puesta al día en adultos y niños a partir de los 7 años de edad de acuerdo al antecedente de vacunación.
PRY,Paraguay,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,CATCHUP_A,Catch-up adults,NATIONAL,+Y1,Se administra como puesta al día en adultos y niños a partir de los 7 años de edad de acuerdo al antecedente de vacunación.
PRY,Paraguay,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,CATCHUP_A,Catch-up adults,NATIONAL,+Y1,Se administra como puesta al día en adultos y niños a partir de los 7 años de edad de acuerdo al antecedente de vacunación.
PRY,Paraguay,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,CATCHUP_A,Catch-up adults,NATIONAL,1st contact,Se administra como puesta al día en adultos y niños a partir de los 7 años de edad de acuerdo al antecedente de vacunación.
PRY,Paraguay,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,CATCHUP_A,Catch-up adults,NATIONAL,+M1,Se administra como puesta al día en adultos y niños a partir de los 7 años de edad de acuerdo al antecedente de vacunación.
PRY,Paraguay,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,CATCHUP_C,Catch-up children,NATIONAL,+M1,Se administra como puesta al día en adultos y niños a partir de los 7 años de edad de acuerdo al antecedente de vacunación.
PRY,Paraguay,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,CATCHUP_C,Catch-up children,NATIONAL,>=Y7,Se administra como puesta al día en adultos y niños a partir de los 7 años de edad de acuerdo al antecedente de vacunación.
PRY,Paraguay,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,CATCHUP_C,Catch-up children,NATIONAL,+Y1,Se administra como puesta al día en adultos y niños a partir de los 7 años de edad de acuerdo al antecedente de vacunación.
PRY,Paraguay,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,CATCHUP_C,Catch-up children,NATIONAL,+Y1,Se administra como puesta al día en adultos y niños a partir de los 7 años de edad de acuerdo al antecedente de vacunación.
PRY,Paraguay,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,CATCHUP_C,Catch-up children,NATIONAL,+Y1,Se administra como puesta al día en adultos y niños a partir de los 7 años de edad de acuerdo al antecedente de vacunación.
PRY,Paraguay,AMRO,2023,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",6.0,B_ADO_W,General/routine,NATIONAL,Y10,Se administra como puesta al día en adultos y niños a partir de los 7 años de edad de acuerdo al antecedente de vacunación.
PRY,Paraguay,AMRO,2023,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1.0,HW,Health workers,NATIONAL,Y10,"Adicionalmente al Personal de salud dosis única, Embarazadas a partir de las 20 semanas de gestación en cada embarazo, Puérperas que no lo han recibido durante su embarazo con hijos menores de 6 meses."
PRY,Paraguay,AMRO,2023,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1.0,PW,Pregnant women,NATIONAL,Y10,"Adicionalmente al Personal de salud dosis única, Embarazadas a partir de las 20 semanas de gestación en cada embarazo, Puérperas que no lo han recibido durante su embarazo con hijos menores de 6 meses."
PRY,Paraguay,AMRO,2023,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,"Adicionalmente al Personal de salud dosis única, Embarazadas a partir de las 20 semanas de gestación en cada embarazo, Puérperas que no lo han recibido durante su embarazo con hijos menores de 6 meses."
PRY,Paraguay,AMRO,2023,VARICELLA,Varicella vaccine,1.0,RISKGROUPS,General/routine,NATIONAL,M15,"Adicionalmente al Personal de salud dosis única, Embarazadas a partir de las 20 semanas de gestación en cada embarazo, Puérperas que no lo han recibido durante su embarazo con hijos menores de 6 meses."
PRY,Paraguay,AMRO,2023,VARICELLA,Varicella vaccine,2.0,RISKGROUPS,General/routine,NATIONAL,Y5,"Adicionalmente al Personal de salud dosis única, Embarazadas a partir de las 20 semanas de gestación en cada embarazo, Puérperas que no lo han recibido durante su embarazo con hijos menores de 6 meses."
PRY,Paraguay,AMRO,2023,YF,YF (Yellow fever) vaccine,1.0,RISKGROUPS,General/routine,NATIONAL,M12,"Adicionalmente al Personal de salud dosis única, Embarazadas a partir de las 20 semanas de gestación en cada embarazo, Puérperas que no lo han recibido durante su embarazo con hijos menores de 6 meses."
PRY,Paraguay,AMRO,2023,YF,YF (Yellow fever) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Y2-Y59,"Dentro del calendario regular a los 1 años de edad, adicionalmente también podrá administrarse a la población de 2 a 59 años que aún no hayan recibido la vacuna y se desplacen a paises endémicos."
PRY,Paraguay,AMRO,2023,YF,YF (Yellow fever) vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,Y2-Y59,"Dentro del calendario regular a los 1 años de edad, adicionalmente también podrá administrarse a la población de 2 a 59 años que aún no hayan recibido la vacuna y se desplacen a paises endémicos."
PSE,"occupied Palestinian territory, including east Jerusalem",EMRO,2023,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,TRAVELLERS,General/routine,NATIONAL,W1,"Dentro del calendario regular a los 1 años de edad, adicionalmente también podrá administrarse a la población de 2 a 59 años que aún no hayan recibido la vacuna y se desplacen a paises endémicos."
PSE,"occupied Palestinian territory, including east Jerusalem",EMRO,2023,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",5.0,B_CHILD_W,General/routine,NATIONAL,Y6,"Dentro del calendario regular a los 1 años de edad, adicionalmente también podrá administrarse a la población de 2 a 59 años que aún no hayan recibido la vacuna y se desplacen a paises endémicos."
PSE,"occupied Palestinian territory, including east Jerusalem",EMRO,2023,DTWP,DTwP (Whole cell) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M18,"Dentro del calendario regular a los 1 años de edad, adicionalmente también podrá administrarse a la población de 2 a 59 años que aún no hayan recibido la vacuna y se desplacen a paises endémicos."
